147
{'composition': {'Au': 147}, 'crystal structure': 'fcc', 'shape': 'epbpyM', 'MOI': array([25.58050138, 30.95936867, 30.95936867]), 'MOInormalized': array([25.58050138, 30.95936867, 30.95936867]), 'MOI_dim': None, 'main_dim': array([9.096, 5.954]), 'secondary_dim': {'edges': {'edge_1': {'length': 8.651274691122111, 'atoms_per_edge': 4}, 'edge_2': {'length': 9.096488529223484, 'atoms_per_edge': 4}}}, 'truncation': False, 'number_of_atoms': 147, 'wulff': False, 'crystallization': {'state': 'crystalline', 'type': 'monocrystalline', 'subtype': 'twinned'}}
# q,fq
5.900000095367431641e+00,-1.837601304054260254e+00
5.950000286102294922e+00,-1.797165989875793457e+00
6.000000000000000000e+00,-1.749247074127197266e+00
6.050000190734863281e+00,-1.687326788902282715e+00
6.100000381469726562e+00,-1.594771742820739746e+00
6.150000095367431641e+00,-1.452419877052307129e+00
6.199999809265136719e+00,-1.247363567352294922e+00
6.250000000000000000e+00,-9.792948961257934570e-01
6.299999713897705078e+00,-6.618839502334594727e-01
6.349999904632568359e+00,-3.186310827732086182e-01
6.399999618530273438e+00,2.482200972735881805e-02
6.449999809265136719e+00,3.485028147697448730e-01
6.500000000000000000e+00,6.426830291748046875e-01
6.549999713897705078e+00,9.074190258979797363e-01
6.599999904632568359e+00,1.147714376449584961e+00
6.650000095367431641e+00,1.366771340370178223e+00
6.699999809265136719e+00,1.560649752616882324e+00
6.750000000000000000e+00,1.716602802276611328e+00
6.799999713897705078e+00,1.815665125846862793e+00
6.849999904632568359e+00,1.838191628456115723e+00
6.900000095367431641e+00,1.770082831382751465e+00
6.949999809265136719e+00,1.607519745826721191e+00
7.000000000000000000e+00,1.359142065048217773e+00
7.050000190734863281e+00,1.045555830001831055e+00
7.099999904632568359e+00,6.968626379966735840e-01
7.150000095367431641e+00,3.488551378250122070e-01
7.199999809265136719e+00,3.839322552084922791e-02
7.250000000000000000e+00,-2.018334269523620605e-01
7.300000190734863281e+00,-3.485178053379058838e-01
7.349999904632568359e+00,-3.921011686325073242e-01
7.400000095367431641e+00,-3.390026390552520752e-01
7.450000286102294922e+00,-2.108794748783111572e-01
7.500000000000000000e+00,-4.070968553423881531e-02
7.550000190734863281e+00,1.333380490541458130e-01
7.599999904632568359e+00,2.747265696525573730e-01
7.650000095367431641e+00,3.545760214328765869e-01
