1729
{'composition': {'Au': 1729}, 'crystal structure': 'bcc', 'shape': 'cube', 'size': 30}
# q,sq
1.814999961853027344e+01,2.181915937500000000e+05
1.820000076293945312e+01,2.928092812500000000e+05
1.825000000000000000e+01,3.285449687500000000e+05
1.830000114440917969e+01,2.954824687500000000e+05
1.835000038146972656e+01,2.557875625000000000e+05
1.840000152587890625e+01,2.713949375000000000e+05
1.845000076293945312e+01,3.125811562500000000e+05
1.850000000000000000e+01,3.178439375000000000e+05
1.855000114440917969e+01,3.234423437500000000e+05
1.860000038146972656e+01,4.282346875000000000e+05
1.864999961853027344e+01,6.006631875000000000e+05
1.870000076293945312e+01,6.570648750000000000e+05
1.875000000000000000e+01,5.133507500000000000e+05
1.880000114440917969e+01,3.156209375000000000e+05
1.885000038146972656e+01,2.217226250000000000e+05
1.889999961853027344e+01,2.101927812500000000e+05
1.895000076293945312e+01,2.155392812500000000e+05
1.900000000000000000e+01,2.820608125000000000e+05
1.904999923706054688e+01,4.427981875000000000e+05
1.910000038146972656e+01,5.793953750000000000e+05
1.914999961853027344e+01,5.469871250000000000e+05
1.920000076293945312e+01,3.670565312500000000e+05
1.925000000000000000e+01,1.889346718750000000e+05
1.929999923706054688e+01,1.046663437500000000e+05
1.935000038146972656e+01,9.778171875000000000e+04
1.939999961853027344e+01,1.477122812500000000e+05
1.945000076293945312e+01,2.639715625000000000e+05
1.950000000000000000e+01,3.967548125000000000e+05
1.954999923706054688e+01,4.354892812500000000e+05
1.960000038146972656e+01,3.504969062500000000e+05
1.964999961853027344e+01,2.381437500000000000e+05
1.970000076293945312e+01,1.824467187500000000e+05
1.975000000000000000e+01,1.727845000000000000e+05
1.979999923706054688e+01,1.925492187500000000e+05
1.985000038146972656e+01,2.716243437500000000e+05
1.989999961853027344e+01,3.942718125000000000e+05
1.995000076293945312e+01,4.575501562500000000e+05
