# q,fq
1.779999923706054688e+01,2.092573881149291992e+00
1.784999847412109375e+01,-1.236240193247795105e-01
1.789999961853027344e+01,-1.501963496208190918e+00
1.794999885559082031e+01,-1.822596430778503418e+00
1.800000000000000000e+01,-1.442935228347778320e+00
1.804999923706054688e+01,-9.167761206626892090e-01
1.809999847412109375e+01,-6.259027123451232910e-01
1.814999961853027344e+01,-6.744785308837890625e-01
1.820000076293945312e+01,-1.022757768630981445e+00
1.825000000000000000e+01,-1.645705819129943848e+00
1.830000114440917969e+01,-2.546766042709350586e+00
1.835000038146972656e+01,-3.658168077468872070e+00
1.840000152587890625e+01,-4.785503864288330078e+00
1.845000076293945312e+01,-5.672803878784179688e+00
1.850000000000000000e+01,-6.095930099487304688e+00
1.855000114440917969e+01,-5.853753089904785156e+00
1.860000038146972656e+01,-4.693837642669677734e+00
1.864999961853027344e+01,-2.363864421844482422e+00
1.870000076293945312e+01,1.104804635047912598e+00
1.875000000000000000e+01,5.077002525329589844e+00
1.880000114440917969e+01,8.341709136962890625e+00
1.885000038146972656e+01,9.656850814819335938e+00
1.889999961853027344e+01,8.509329795837402344e+00
1.895000076293945312e+01,5.498447418212890625e+00
1.900000000000000000e+01,2.000558853149414062e+00
1.904999923706054688e+01,-6.452077031135559082e-01
1.910000038146972656e+01,-1.801883578300476074e+00
1.914999961853027344e+01,-1.607488036155700684e+00
1.920000076293945312e+01,-5.602146983146667480e-01
1.925000000000000000e+01,9.032736420631408691e-01
1.929999923706054688e+01,2.485563993453979492e+00
1.935000038146972656e+01,3.845942020416259766e+00
1.939999961853027344e+01,4.505048274993896484e+00
1.945000076293945312e+01,4.037920475006103516e+00
1.950000000000000000e+01,2.398862361907958984e+00
1.954999923706054688e+01,5.819189175963401794e-02
1.960000038146972656e+01,-2.202873468399047852e+00
1.964999961853027344e+01,-3.685313701629638672e+00
1.970000076293945312e+01,-4.070851325988769531e+00
1.975000000000000000e+01,-3.470743179321289062e+00
1.979999923706054688e+01,-2.283252239227294922e+00
1.985000038146972656e+01,-1.006549358367919922e+00
1.989999961853027344e+01,-8.951076865196228027e-02
1.995000076293945312e+01,1.872722208499908447e-01
